type,rcvTime,sendTime,sender,messageID,pos,pos_noise,spd,spd_noise,RSSI,repetition,attackerDensity,attackerType
3,10854.71076,10854.71065,127,16942,"[3592.0493395818207, 5646.737942812146, 1.895]","[0.0, 0.0, 0.0]","[-1.8087716222601486, 35.51816438835839, 0.0]","[0.0, 0.0, 0.0]",2.29E-09,0,0.1,0
3,10854.79108,10854.79097,85,17006,"[3634.855848106799, 5328.1225158302095, 1.895]","[0.0, 0.0, 0.0]","[3.630154731716757, -29.30195719606258, 0.0]","[0.0, 0.0, 0.0]",1.74E-09,0,0.1,0
3,10854.79691,10854.7968,139,17066,"[3591.1709122743705, 5765.418651402741, 1.895]","[0.0, 0.0, 0.0]","[-0.01741144872234734, -29.915045338143845, 0.0]","[0.0, 0.0, 0.0]",3.95E-09,0,0.1,0
3,10854.93217,10854.93206,97,17174,"[3632.259279133851, 5322.227544939258, 1.895]","[0.0, 0.0, 0.0]","[3.938984603616668, -31.802489850528836, 0.0]","[0.0, 0.0, 0.0]",3.73E-09,0,0.1,0
3,10855.00522,10855.00511,109,17222,"[3608.413610926039, 5491.493867300975, 1.895]","[0.0, 0.0, 0.0]","[2.536819223969571, -30.13623417735426, 0.0]","[0.0, 0.0, 0.0]",3.42E-08,0,0.1,0
3,10855.06777,10855.06766,145,17282,"[3591.1885553062066, 5795.731585476208, 1.895]","[0.0, 0.0, 0.0]","[-0.017461050406692335, -30.000267229363917, 0.0]","[0.0, 0.0, 0.0]",1.87E-08,0,0.1,0
3,10855.09904,10855.09892,157,17330,"[3627.456081326178, 5297.405858311976, 1.895]","[0.0, 0.0, 0.0]","[-5.538133772312672, 35.502722814120084, 0.0]","[0.0, 0.0, 0.0]",2.91E-09,0,0.1,0
3,10855.28218,10855.28206,121,17374,"[3587.6982030421404, 5793.02980295084, 1.895]","[0.0, 0.0, 0.0]","[-0.034367931015250444, 35.42276212844257, 0.0]","[0.0, 0.0, 0.0]",1.54E-08,0,0.1,0
3,10855.50532,10855.50521,133,17426,"[3596.0354458935785, 5596.191393779966, 1.895]","[0.0, 0.0, 0.0]","[-2.8411064864160775, 34.682417874749696, 0.0]","[0.0, 0.0, 0.0]",1.05E-08,0,0.1,0
3,10855.5844,10855.58429,151,17482,"[3591.201443815948, 5817.875656275873, 1.895]","[0.0, 0.0, 0.0]","[-0.01750685851715459, -30.078971289150214, 0.0]","[0.0, 0.0, 0.0]",1.32E-08,0,0.1,0
3,10855.68594,10855.68583,103,17566,"[3614.6607543960636, 5437.481755230994, 1.895]","[0.0, 0.0, 0.0]","[3.7049168213893044, -29.91992617891619, 0.0]","[0.0, 0.0, 0.0]",1.76E-08,0,0.1,0
3,10855.79109,10855.79097,85,17674,"[3639.154047413639, 5298.920065966496, 1.895]","[0.0, 0.0, 0.0]","[4.5871487525208305, -29.139500307068776, 0.0]","[0.0, 0.0, 0.0]",2.68E-09,0,0.1,0
3,10855.79691,10855.7968,139,17726,"[3591.641888688826, 5735.458712137514, 1.895]","[0.0, 0.0, 0.0]","[1.2867212115206463, -29.935962880296334, 0.0]","[0.0, 0.0, 0.0]",1.93E-09,0,0.1,0
3,10855.93216,10855.93206,97,17846,"[3637.1352058748757, 5290.512839953916, 1.895]","[0.0, 0.0, 0.0]","[4.991945919838457, -31.710201922602913, 0.0]","[0.0, 0.0, 0.0]",5.84E-09,0,0.1,0
3,10856.00523,10856.00511,109,17906,"[3611.69380055296, 5461.442088010775, 1.895]","[0.0, 0.0, 0.0]","[3.7094183982090363, -29.95627972006926, 0.0]","[0.0, 0.0, 0.0]",2.21E-08,0,0.1,0
3,10856.06777,10856.06766,145,17966,"[3591.1710825571954, 5765.711218581145, 1.895]","[0.0, 0.0, 0.0]","[-0.01744493415343221, -29.972577496397243, 0.0]","[0.0, 0.0, 0.0]",1.77E-08,0,0.1,0
3,10856.09904,10856.09892,157,18026,"[3622.532029698752, 5333.0025724507095, 1.895]","[0.0, 0.0, 0.0]","[-4.132192868057042, 35.80501160671792, 0.0]","[0.0, 0.0, 0.0]",8.96E-09,0,0.1,0
3,10856.28217,10856.28206,121,18086,"[3587.663902090488, 5828.383529965451, 1.895]","[0.0, 0.0, 0.0]","[-0.03435831746808032, 35.412853519324756, 0.0]","[0.0, 0.0, 0.0]",5.85E-09,0,0.1,0
3,10856.68593,10856.68583,103,18302,"[3618.375331578321, 5407.483814538401, 1.895]","[0.0, 0.0, 0.0]","[3.7074330719402098, -29.940246751377114, 0.0]","[0.0, 0.0, 0.0]",1.82E-08,0,0.1,0
3,10856.71076,10856.71065,127,18358,"[3589.0893414988827, 5717.632214570389, 1.895]","[0.0, 0.0, 0.0]","[-1.481277895230489, 35.47776542808707, 0.0]","[0.0, 0.0, 0.0]",6.10E-09,0,0.1,0
3,10856.79108,10856.79097,85,18418,"[3643.7443312834184, 5269.760650074554, 1.895]","[0.0, 0.0, 0.0]","[4.596521416590178, -29.199039415622156, 0.0]","[0.0, 0.0, 0.0]",1.01E-08,0,0.1,0
3,10856.79692,10856.7968,139,18466,"[3592.9283100465464, 5705.5297254476955, 1.895]","[0.0, 0.0, 0.0]","[1.284355044001165, -29.880913268618567, 0.0]","[0.0, 0.0, 0.0]",5.83E-09,0,0.1,0
3,10856.93217,10856.93206,97,18590,"[3642.1268989367168, 5258.804244254266, 1.895]","[0.0, 0.0, 0.0]","[4.990051300878919, -31.698166786263535, 0.0]","[0.0, 0.0, 0.0]",2.32E-09,0,0.1,0
3,10857.00523,10857.00511,109,18630,"[3615.408020943462, 5431.447028673827, 1.895]","[0.0, 0.0, 0.0]","[3.7115120695004027, -29.97318765444418, 0.0]","[0.0, 0.0, 0.0]",1.95E-07,0,0.1,0
3,10857.06777,10857.06766,145,18690,"[3591.6306591849884, 5735.719969981906, 1.895]","[0.0, 0.0, 0.0]","[1.2846319961186663, -29.88735664437808, 0.0]","[0.0, 0.0, 0.0]",3.48E-09,0,0.1,0
3,10857.09903,10857.09892,157,18750,"[3618.4096295301024, 5368.722731358851, 1.895]","[0.0, 0.0, 0.0]","[-4.12881527278888, 35.77574510306941, 0.0]","[0.0, 0.0, 0.0]",3.30E-08,0,0.1,0
3,10857.50532,10857.50521,133,18854,"[3591.2618143435616, 5665.599788898953, 1.895]","[0.0, 0.0, 0.0]","[-1.4514632607815594, 34.763681588242356, 0.0]","[0.0, 0.0, 0.0]",3.33E-09,0,0.1,0
3,10857.5844,10857.58429,151,18918,"[3591.166473416251, 5757.792138296112, 1.895]","[0.0, 0.0, 0.0]","[-0.017497982561192376, -30.06372128731296, 0.0]","[0.0, 0.0, 0.0]",3.58E-09,0,0.1,0
3,10857.68593,10857.68583,103,19002,"[3622.0886460196634, 5377.496071406725, 1.895]","[0.0, 0.0, 0.0]","[3.7146120701203658, -29.998222437732995, 0.0]","[0.0, 0.0, 0.0]",6.60E-09,0,0.1,0
3,10857.79108,10857.79097,85,19110,"[3648.331249396131, 5240.622614888662, 1.895]","[0.0, 0.0, 0.0]","[4.589791189203051, -29.156286177479167, 0.0]","[0.0, 0.0, 0.0]",3.26E-09,0,0.1,0
3,10857.79692,10857.7968,139,19150,"[3594.215552614064, 5675.581633060555, 1.895]","[0.0, 0.0, 0.0]","[1.2833475556148852, -29.85747374285182, 0.0]","[0.0, 0.0, 0.0]",1.31E-08,0,0.1,0
3,10857.93217,10857.93206,97,19258,"[3647.1209036380706, 5227.080964389986, 1.895]","[0.0, 0.0, 0.0]","[4.996521809849011, -31.73926922391995, 0.0]","[0.0, 0.0, 0.0]",1.15E-08,0,0.1,0
3,10858.00522,10858.00511,109,19298,"[3619.122862926702, 5401.44694951869, 1.895]","[0.0, 0.0, 0.0]","[3.7075776062460744, -29.941413972119243, 0.0]","[0.0, 0.0, 0.0]",3.99E-08,0,0.1,0
3,10858.06776,10858.06766,145,19350,"[3592.919577338894, 5705.732894564507, 1.895]","[0.0, 0.0, 0.0]","[1.2873637306120622, -29.95091128360688, 0.0]","[0.0, 0.0, 0.0]",1.97E-09,0,0.1,0
3,10858.09904,10858.09892,157,19414,"[3614.292647860619, 5404.395939548146, 1.895]","[0.0, 0.0, 0.0]","[-4.1222886094709486, 35.71919225970646, 0.0]","[0.0, 0.0, 0.0]",5.50E-07,0,0.1,0
3,10858.50532,10858.50521,133,19518,"[3589.810474564592, 5700.360513001073, 1.895]","[0.0, 0.0, 0.0]","[-1.455528682016911, 34.861051609968165, 0.0]","[0.0, 0.0, 0.0]",1.89E-08,0,0.1,0
3,10858.58439,10858.58429,151,19574,"[3591.970797126175, 5727.806556656336, 1.895]","[0.0, 0.0, 0.0]","[1.2868064054526756, -29.93794494316402, 0.0]","[0.0, 0.0, 0.0]",6.36E-09,0,0.1,0
3,10858.68594,10858.68583,103,19666,"[3625.801511964268, 5347.511950215821, 1.895]","[0.0, 0.0, 0.0]","[3.715882352513328, -30.008480901591195, 0.0]","[0.0, 0.0, 0.0]",1.17E-08,0,0.1,0
3,10858.71077,10858.71065,127,19722,"[3587.7025376030706, 5788.562204342859, 1.895]","[0.0, 0.0, 0.0]","[-0.03451673538193902, 35.57613364453832, 0.0]","[0.0, 0.0, 0.0]",6.63E-09,0,0.1,0
3,10858.79108,10858.79097,85,19774,"[3652.920096057109, 5211.472328752169, 1.895]","[0.0, 0.0, 0.0]","[4.591504010313847, -29.16716673836278, 0.0]","[0.0, 0.0, 0.0]",2.58E-09,0,0.1,0
3,10858.79691,10858.7968,139,19814,"[3595.502982369434, 5645.629185690722, 1.895]","[0.0, 0.0, 0.0]","[1.285754027508777, -29.913461048183443, 0.0]","[0.0, 0.0, 0.0]",1.44E-08,0,0.1,0
3,10858.93217,10858.93206,97,19930,"[3652.1107271558735, 5195.384244543942, 1.895]","[0.0, 0.0, 0.0]","[4.988908578458014, -31.690907901794382, 0.0]","[0.0, 0.0, 0.0]",4.30E-09,0,0.1,0
3,10859.00522,10859.00511,109,19978,"[3622.8362646439223, 5371.458501570158, 1.895]","[0.0, 0.0, 0.0]","[3.7207981627821445, -30.048179682301924, 0.0]","[0.0, 0.0, 0.0]",9.56E-08,0,0.1,0
3,10859.09903,10859.09892,157,20086,"[3610.171896093042, 5440.101815236354, 1.895]","[0.0, 0.0, 0.0]","[-4.125298101866888, 35.74526919115849, 0.0]","[0.0, 0.0, 0.0]",1.29E-07,0,0.1,0
3,10859.50532,10859.50521,133,20182,"[3588.3601191395046, 5735.097661056968, 1.895]","[0.0, 0.0, 0.0]","[-1.450726611652345, 34.74603826473343, 0.0]","[0.0, 0.0, 0.0]",8.97E-09,0,0.1,0
3,10859.68594,10859.68583,103,20330,"[3629.542503245227, 5317.511895668306, 1.895]","[0.0, 0.0, 0.0]","[3.8893486725285875, -29.99141657251567, 0.0]","[0.0, 0.0, 0.0]",5.31E-09,0,0.1,0
3,10859.71077,10859.71065,127,20377,"[3587.6681148919333, 5824.041427921988, 1.895]","[0.0, 0.0, 0.0]","[-0.034475070789308566, 35.53319026941131, 0.0]","[0.0, 0.0, 0.0]",4.21E-09,0,0.1,0
3,10859.79108,10859.79097,85,20428,"[3657.5137036272395, 5182.2917993161445, 1.895]","[0.0, 0.0, 0.0]","[4.593668576769235, -29.180916975883807, 0.0]","[0.0, 0.0, 0.0]",1.16E-08,0,0.1,0
3,10859.79691,10859.7968,139,20467,"[3597.9526010122468, 5615.76580655263, 1.895]","[0.0, 0.0, 0.0]","[2.5094866985036166, -29.811536469153843, 0.0]","[0.0, 0.0, 0.0]",7.28E-09,0,0.1,0
3,10860.00522,10860.00511,109,20564,"[3626.5498176331976, 5341.468831988607, 1.895]","[0.0, 0.0, 0.0]","[3.707617277629132, -29.941734347693032, 0.0]","[0.0, 0.0, 0.0]",1.04E-07,0,0.1,0
3,10860.06776,10860.06766,145,20606,"[3595.495885446657, 5645.79429777165, 1.895]","[0.0, 0.0, 0.0]","[1.2904003196818654, -30.02155845788917, 0.0]","[0.0, 0.0, 0.0]",1.55E-08,0,0.1,0
3,10860.09904,10860.09892,157,20660,"[3606.0511618366118, 5475.807539192338, 1.895]","[0.0, 0.0, 0.0]","[-4.129033405179771, 35.777635196991916, 0.0]","[0.0, 0.0, 0.0]",2.51E-08,0,0.1,0
3,10860.50532,10860.50521,133,20740,"[3587.7206584582054, 5769.8851783468735, 1.895]","[0.0, 0.0, 0.0]","[-0.03382501431947705, 34.86318206639557, 0.0]","[0.0, 0.0, 0.0]",2.68E-09,0,0.1,0
3,10860.68594,10860.68583,103,20872,"[3634.2430220800165, 5287.655592190119, 1.895]","[0.0, 0.0, 0.0]","[4.694896898879687, -29.82059460634414, 0.0]","[0.0, 0.0, 0.0]",1.97E-08,0,0.1,0
3,10860.71077,10860.71065,127,20922,"[3587.63368440645, 5859.528664459899, 1.895]","[0.0, 0.0, 0.0]","[-0.034509700605680114, 35.56888295476199, 0.0]","[0.0, 0.0, 0.0]",2.73E-09,0,0.1,0
3,10860.79691,10860.7968,139,20972,"[3600.466955138831, 5585.896447298505, 1.895]","[0.0, 0.0, 0.0]","[2.507594616532261, -29.789059414095, 0.0]","[0.0, 0.0, 0.0]",8.97E-09,0,0.1,0
3,10861.00523,10861.00511,109,21060,"[3630.483807791967, 5311.533007975128, 1.895]","[0.0, 0.0, 0.0]","[4.679920661599347, -29.725469982689486, 0.0]","[0.0, 0.0, 0.0]",2.50E-08,0,0.1,0
3,10861.06776,10861.06766,145,21110,"[3597.9424370281995, 5615.886549962535, 1.895]","[0.0, 0.0, 0.0]","[2.520057761483788, -29.93711578775642, 0.0]","[0.0, 0.0, 0.0]",4.59E-09,0,0.1,0
3,10861.09904,10861.09892,157,21160,"[3602.9639362914336, 5511.6127972477725, 1.895]","[0.0, 0.0, 0.0]","[-2.935923312395499, 35.839881277063185, 0.0]","[0.0, 0.0, 0.0]",8.45E-09,0,0.1,0
3,10861.57879,10861.57868,163,21293,"[3643.7547858213215, 5192.921493775098, 1.895]","[0.0, 0.0, 0.0]","[-5.729445727987323, 36.72914594013787, 0.0]","[0.0, 0.0, 0.0]",1.39E-09,0,0.1,0
3,10861.5844,10861.58429,151,21340,"[3596.0937229056926, 5637.8484151188795, 1.895]","[0.0, 0.0, 0.0]","[2.5144146878654587, -29.870078694014218, 0.0]","[0.0, 0.0, 0.0]",2.66E-09,0,0.1,0
3,10861.68594,10861.68583,103,21433,"[3638.9435312821693, 5257.799349895587, 1.895]","[0.0, 0.0, 0.0]","[4.697403599199876, -29.836516424377702, 0.0]","[0.0, 0.0, 0.0]",1.67E-08,0,0.1,0
3,10861.79691,10861.7968,139,21523,"[3602.983267416234, 5556.003826122096, 1.895]","[0.0, 0.0, 0.0]","[2.51335523467097, -29.857492882137496, 0.0]","[0.0, 0.0, 0.0]",6.81E-09,0,0.1,0
3,10862.00523,10862.00511,109,21633,"[3635.186010433733, 5281.666009453725, 1.895]","[0.0, 0.0, 0.0]","[4.701429210864477, -29.86208591737985, 0.0]","[0.0, 0.0, 0.0]",4.94E-09,0,0.1,0
3,10862.06777,10862.06766,145,21680,"[3600.459669741888, 5585.982994430551, 1.895]","[0.0, 0.0, 0.0]","[2.5115969985568385, -29.836605853678872, 0.0]","[0.0, 0.0, 0.0]",3.36E-09,0,0.1,0
3,10862.09904,10862.09892,157,21735,"[3600.030122437995, 5547.426927593882, 1.895]","[0.0, 0.0, 0.0]","[-2.9371517066877577, 35.854876731961944, 0.0]","[0.0, 0.0, 0.0]",1.95E-08,0,0.1,0
3,10862.50532,10862.50521,133,21825,"[3587.653149047533, 5839.466608623532, 1.895]","[0.0, 0.0, 0.0]","[-0.0338360672670898, 34.87457425447727, 0.0]","[0.0, 0.0, 0.0]",1.65E-09,0,0.1,0
3,10862.5844,10862.58429,151,21915,"[3598.6134831277914, 5607.914833960856, 1.895]","[0.0, 0.0, 0.0]","[2.523376342610345, -29.9765389902216, 0.0]","[0.0, 0.0, 0.0]",6.77E-09,0,0.1,0
3,10862.68594,10862.68583,103,22008,"[3643.64453791679, 5227.939948057345, 1.895]","[0.0, 0.0, 0.0]","[4.703766454691334, -29.87693139796208, 0.0]","[0.0, 0.0, 0.0]",7.36E-09,0,0.1,0
3,10862.79692,10862.7968,139,22090,"[3605.4988470544695, 5526.119908358733, 1.895]","[0.0, 0.0, 0.0]","[2.5110127007937217, -29.829664667645062, 0.0]","[0.0, 0.0, 0.0]",5.74E-09,0,0.1,0
3,10863.00522,10863.00511,109,22184,"[3639.8842174535935, 5251.824389939271, 1.895]","[0.0, 0.0, 0.0]","[4.704755163181937, -29.88321138146697, 0.0]","[0.0, 0.0, 0.0]",8.85E-08,0,0.1,0
3,10863.06777,10863.06766,145,22231,"[3602.9761322250492, 5556.088588879495, 1.895]","[0.0, 0.0, 0.0]","[2.5103342047937995, -29.821604450267447, 0.0]","[0.0, 0.0, 0.0]",2.10E-09,0,0.1,0
3,10863.09904,10863.09892,157,22282,"[3597.0970911514555, 5583.231504861873, 1.895]","[0.0, 0.0, 0.0]","[-2.938726828247133, 35.87410481246279, 0.0]","[0.0, 0.0, 0.0]",3.02E-09,0,0.1,0
3,10863.57879,10863.57868,163,22406,"[3632.295150430022, 5266.384554722119, 1.895]","[0.0, 0.0, 0.0]","[-5.740078082489112, 36.79730563982891, 0.0]","[0.0, 0.0, 0.0]",7.75E-07,0,0.1,0
3,10863.5844,10863.58429,151,22452,"[3601.130117713435, 5578.018383912243, 1.895]","[0.0, 0.0, 0.0]","[2.5164991992063053, -29.89484172061588, 0.0]","[0.0, 0.0, 0.0]",7.54E-09,0,0.1,0
3,10863.68594,10863.68583,103,22534,"[3648.3433198628754, 5198.094676781788, 1.895]","[0.0, 0.0, 0.0]","[4.692381581688081, -29.804618056502616, 0.0]","[0.0, 0.0, 0.0]",4.73E-09,0,0.1,0
3,10863.79691,10863.7968,139,22614,"[3608.0128709595724, 5496.25447198244, 1.895]","[0.0, 0.0, 0.0]","[2.507127101775503, -29.783505555917838, 0.0]","[0.0, 0.0, 0.0]",3.37E-09,0,0.1,0
3,10864.00522,10864.00511,109,22706,"[3644.584124847301, 5221.971970153744, 1.895]","[0.0, 0.0, 0.0]","[4.67579741819861, -29.69928036177651, 0.0]","[0.0, 0.0, 0.0]",2.68E-08,0,0.1,0
3,10864.06777,10864.06766,145,22752,"[3605.4932454503178, 5526.1864528144415, 1.895]","[0.0, 0.0, 0.0]","[2.5144778048717367, -29.870828494740056, 0.0]","[0.0, 0.0, 0.0]",4.39E-09,0,0.1,0
3,10864.09903,10864.09892,157,22802,"[3594.1642170533205, 5619.0341632739655, 1.895]","[0.0, 0.0, 0.0]","[-2.9386438442168, 35.87309179624611, 0.0]","[0.0, 0.0, 0.0]",4.78E-09,0,0.1,0
3,10864.57879,10864.57868,163,22869,"[3626.563097592305, 5303.130413782214, 1.895]","[0.0, 0.0, 0.0]","[-5.745049682241969, 36.82917654349883, 0.0]","[0.0, 0.0, 0.0]",2.86E-08,0,0.1,0
3,10864.5844,10864.58429,151,22910,"[3603.644475814177, 5548.148977446968, 1.895]","[0.0, 0.0, 0.0]","[2.507222104516393, -29.784634144359508, 0.0]","[0.0, 0.0, 0.0]",4.27E-09,0,0.1,0
3,10864.79692,10864.7968,139,23018,"[3611.0735740537075, 5466.450872813906, 1.895]","[0.0, 0.0, 0.0]","[3.680558483128102, -29.72321469582684, 0.0]","[0.0, 0.0, 0.0]",2.82E-09,0,0.1,0
3,10865.00523,10865.00511,109,23100,"[3649.283667071412, 5192.121869817343, 1.895]","[0.0, 0.0, 0.0]","[4.6941901403465, -29.816105485457097, 0.0]","[0.0, 0.0, 0.0]",5.33E-09,0,0.1,0
3,10865.06778,10865.06766,145,23137,"[3608.008290184638, 5496.308889461158, 1.895]","[0.0, 0.0, 0.0]","[2.5184483945122027, -29.917997255563304, 0.0]","[0.0, 0.0, 0.0]",2.07E-08,0,0.1,0
3,10865.09904,10865.09892,157,23170,"[3591.70854714043, 5654.900188623181, 1.895]","[0.0, 0.0, 0.0]","[-1.5010185420564266, 35.95056937645703, 0.0]","[0.0, 0.0, 0.0]",4.51E-09,0,0.1,0
3,10865.5844,10865.58429,151,23267,"[3606.159859795985, 5518.267383991093, 1.895]","[0.0, 0.0, 0.0]","[2.5125023934975688, -29.847361525072017, 0.0]","[0.0, 0.0, 0.0]",1.27E-09,0,0.1,0
3,10865.79692,10865.7968,139,23359,"[3614.757463957535, 5436.700754447569, 1.895]","[0.0, 0.0, 0.0]","[3.674672121001807, -29.675677995621797, 0.0]","[0.0, 0.0, 0.0]",8.54E-09,0,0.1,0
3,10866.06777,10866.06766,145,23427,"[3611.068862037459, 5466.488925808103, 1.895]","[0.0, 0.0, 0.0]","[3.686941981808399, -29.774766139104145, 0.0]","[0.0, 0.0, 0.0]",4.32E-09,0,0.1,0
3,10866.09903,10866.09892,157,23463,"[3590.210079002335, 5690.78967382774, 1.895]","[0.0, 0.0, 0.0]","[-1.4985708137530176, 35.891944366936954, 0.0]","[0.0, 0.0, 0.0]",2.03E-09,0,0.1,0
3,10866.57879,10866.57868,163,23535,"[3617.4642917623305, 5376.9139825487455, 1.895]","[0.0, 0.0, 0.0]","[-4.266977279390049, 36.97290419216974, 0.0]","[0.0, 0.0, 0.0]",7.72E-09,0,0.1,0
3,10866.5844,10866.58429,151,23567,"[3608.676052988384, 5488.376177489225, 1.895]","[0.0, 0.0, 0.0]","[2.5068650425192733, -29.780392413668036, 0.0]","[0.0, 0.0, 0.0]",1.79E-08,0,0.1,0
3,10839.63992,10839.63981,67,7248,"[3587.6118715142184, 5882.011044691305, 1.895]","[0.0, 0.0, 0.0]","[-0.02905152770797003, 29.94318613508139, 0.0]","[0.0, 0.0, 0.0]",1.39E-09,0,0.1,0
3,10840.68788,10840.68776,91,7767,"[3597.283754213613, 5680.9850325620955, 1.895]","[0.0, 0.0, 0.0]","[1.6450940109212164, -38.308257354294206, 0.0]","[0.0, 0.0, 0.0]",5.95E-09,0,0.1,0
3,10840.79108,10840.79097,85,7812,"[3598.063496540408, 5739.736249199431, 1.895]","[0.0, 0.0, 0.0]","[1.2657811363475564, -29.502215460373126, 0.0]","[0.0, 0.0, 0.0]",6.25E-09,0,0.1,0
3,10840.93217,10840.93206,97,7902,"[3594.473409809145, 5769.7562611712, 1.895]","[0.0, 0.0, 0.0]","[-0.018681045322034885, -32.063679165676255, 0.0]","[0.0, 0.0, 0.0]",5.20E-09,0,0.1,0
3,10841.63993,10841.63981,67,8071,"[3590.4386989537384, 5941.742371440885, 1.895]","[0.0, 0.0, 0.0]","[2.2255688026606824, 29.88950433417774, 0.0]","[0.0, 0.0, 0.0]",1.52E-09,0,0.1,0
3,10841.68594,10841.68583,103,8153,"[3591.225667931949, 5859.495715579519, 1.895]","[0.0, 0.0, 0.0]","[-0.017535372640016766, -30.127962118054914, 0.0]","[0.0, 0.0, 0.0]",3.24E-09,0,0.1,0
3,10841.68788,10841.68776,91,8195,"[3598.9975693728106, 5642.645851684053, 1.895]","[0.0, 0.0, 0.0]","[2.2172801236721082, -38.26337298197021, 0.0]","[0.0, 0.0, 0.0]",4.60E-09,0,0.1,0
3,10841.71077,10841.71065,127,8249,"[3644.4268358211507, 5188.613254602463, 1.895]","[0.0, 0.0, 0.0]","[-5.466502660283979, 35.04352489298097, 0.0]","[0.0, 0.0, 0.0]",3.15E-09,0,0.1,0
3,10841.85242,10841.8523,115,8321,"[3592.88253257595, 5926.163389084946, 1.895]","[0.0, 0.0, 0.0]","[-1.2204996479679724, -30.23301227299436, 0.0]","[0.0, 0.0, 0.0]",1.65E-09,0,0.1,0
3,10841.93217,10841.93206,97,8371,"[3594.850180336324, 5737.654118804609, 1.895]","[0.0, 0.0, 0.0]","[1.3785378479260713, -32.1011336132571, 0.0]","[0.0, 0.0, 0.0]",8.53E-09,0,0.1,0
3,10842.00522,10842.00511,109,8413,"[3591.2396954139153, 5883.596683032608, 1.895]","[0.0, 0.0, 0.0]","[-1.0416995760998744, -30.112254837048656, 0.0]","[0.0, 0.0, 0.0]",3.06E-09,0,0.1,0
3,10842.10326,10842.10315,73,8459,"[3589.0949421783907, 5918.8172967482915, 1.895]","[0.0, 0.0, 0.0]","[1.2769513274591338, 29.992151229206936, 0.0]","[0.0, 0.0, 0.0]",1.87E-09,0,0.1,0
3,10842.63992,10842.63981,67,8543,"[3592.659402862113, 5971.566539992732, 1.895]","[0.0, 0.0, 0.0]","[2.2195134484933914, 29.808180613962104, 0.0]","[0.0, 0.0, 0.0]",1.47E-09,0,0.1,0
3,10842.68787,10842.68776,91,8663,"[3602.2188745927265, 5604.380862953357, 1.895]","[0.0, 0.0, 0.0]","[3.2221579617282274, -38.27511821353074, 0.0]","[0.0, 0.0, 0.0]",1.23E-08,0,0.1,0
3,10842.79108,10842.79097,85,8755,"[3600.5940386012594, 5680.755596883633, 1.895]","[0.0, 0.0, 0.0]","[1.2652392524947393, -29.489585493221096, 0.0]","[0.0, 0.0, 0.0]",4.65E-09,0,0.1,0
3,10842.85241,10842.8523,115,8801,"[3591.7029499882865, 5895.969985059283, 1.895]","[0.0, 0.0, 0.0]","[-1.1797365462172833, -30.197344854268948, 0.0]","[0.0, 0.0, 0.0]",2.50E-09,0,0.1,0
3,10842.93217,10842.93206,97,8847,"[3596.2280857712326, 5705.5677117908035, 1.895]","[0.0, 0.0, 0.0]","[1.3780410690374456, -32.089565439409704, 0.0]","[0.0, 0.0, 0.0]",1.30E-08,0,0.1,0
3,10843.50531,10843.50521,133,9044,"[3645.487119939102, 5181.816204424294, 1.895]","[0.0, 0.0, 0.0]","[-5.373204088230915, 34.4454256995103, 0.0]","[0.0, 0.0, 0.0]",2.31E-09,0,0.1,0
3,10843.68594,10843.68583,103,9156,"[3591.1905049584057, 5799.081331660527, 1.895]","[0.0, 0.0, 0.0]","[-0.017571000993045167, -30.189176082103717, 0.0]","[0.0, 0.0, 0.0]",7.76E-09,0,0.1,0
3,10843.68788,10843.68776,91,9199,"[3605.4413633534764, 5566.10181527029, 1.895]","[0.0, 0.0, 0.0]","[3.219874346239081, -38.24799178025575, 0.0]","[0.0, 0.0, 0.0]",1.43E-08,0,0.1,0
3,10843.71076,10843.71065,127,9254,"[3633.4855669499884, 5258.753278649842, 1.895]","[0.0, 0.0, 0.0]","[-5.468700896586154, 35.0576168917164, 0.0]","[0.0, 0.0, 0.0]",4.07E-09,0,0.1,0
3,10843.79108,10843.79097,85,9293,"[3601.859070464476, 5651.270845119546, 1.895]","[0.0, 0.0, 0.0]","[1.267182005456679, -29.534866241072034, 0.0]","[0.0, 0.0, 0.0]",4.19E-09,0,0.1,0
3,10843.85241,10843.8523,115,9352,"[3591.2293166334334, 5865.764640817533, 1.895]","[0.0, 0.0, 0.0]","[-0.01761150924066105, -30.258774315040892, 0.0]","[0.0, 0.0, 0.0]",3.22E-09,0,0.1,0
3,10843.93217,10843.93206,97,9399,"[3597.6058800552937, 5673.483893076053, 1.895]","[0.0, 0.0, 0.0]","[1.376462984051978, -32.05281757859504, 0.0]","[0.0, 0.0, 0.0]",3.05E-09,0,0.1,0
3,10844.50532,10844.50521,133,9585,"[3640.1254987432226, 5216.187376912624, 1.895]","[0.0, 0.0, 0.0]","[-5.363268456729118, 34.381732407565096, 0.0]","[0.0, 0.0, 0.0]",1.89E-08,0,0.1,0
3,10844.63992,10844.63981,67,9625,"[3597.818152859867, 6031.153366242084, 1.895]","[0.0, 0.0, 0.0]","[3.1410817046466843, 29.745220876066924, 0.0]","[0.0, 0.0, 0.0]",1.74E-09,0,0.1,0
3,10844.68594,10844.68583,103,9717,"[3591.1729186668, 5768.865884395915, 1.895]","[0.0, 0.0, 0.0]","[-0.01755283237188874, -30.157960119878368, 0.0]","[0.0, 0.0, 0.0]",1.65E-09,0,0.1,0
